count,sku,name,web_name,slug,price,price_unit,currency_symbol,image_url,ingredients,dosage_form,brand,specification,category_names,category_slugs,is_active,is_publish,search_scoring,product_ranking,link,category,skip_count
171,00008380,BCS ÔM SÁT DUREX KINGTEX HỘP 12 CÁI,"Bao cao su Durex Kingtex ôm sát, vừa vặn (49mm - 12 cái)",cham-soc-ca-nhan/durex-kingtex-12s-16693.html,125000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00008380_durex_kingtex_12s_5311_62b1_large_0257829a5c.jpg,Cao su thiên nhiên ,,Durex,Hộp 12 Cái,Chăm sóc cá nhân | Hỗ trợ tình dục | Bao cao su,cham-soc-ca-nhan | cham-soc-ca-nhan/ho-tro-tinh-duc | cham-soc-ca-nhan/bao-cao-su,True,True,70,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/durex-kingtex-12s-16693.html,cham-soc-ca-nhan,100
172,00008379,BCS SIÊU MỎNG TĂNG CẢM XÚC DUREX INVISIBLE HỘP 3 CÁI,"Bao cao su Durex Invisible Extra Thin Extra Sensitive siêu mỏng, vừa vặn và ôm sát (3 cái)",cham-soc-ca-nhan/durex-invisible-3s-16694.html,89000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00008379_durex_invisible_3s_4868_62af_large_20f937de9d.JPG,"Chất bôi trơn , Cao su thiên nhiên ",,Durex,Hộp 3 Cái,Chăm sóc cá nhân | Hỗ trợ tình dục | Bao cao su,cham-soc-ca-nhan | cham-soc-ca-nhan/ho-tro-tinh-duc | cham-soc-ca-nhan/bao-cao-su,True,True,70,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/durex-invisible-3s-16694.html,cham-soc-ca-nhan,100
173,00006641,KEM ĐÁNH RĂNG LÀM TRẮNG SENSODYNE GENTLE WHITENING 100G,"Kem đánh răng Sensodyne Gentle Whitening làm trắng răng tự nhiên, bảo vệ răng ê buốt mỗi ngày (100g)",cham-soc-ca-nhan/sensodyne-gentle-whitening-100g-kem-danh-rang-lam-trang-rang-16895.html,68000.0,Tuýp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_05303_d534a7e931.png,"Glycerin 5.0%, Sorbitol 0.221%, Nước (aqua)  , Hydrated silica  , Cocamidopropyl betaine  , Sodium methyl cocoyl taurate  , Flavor  , PEG-6  , CI 77891  , Sodium fluoride  , Xanthan gum  , Sodium hydroxide  , Sodium saccharin  ",,Sensodyne,Tuýp,Chăm sóc cá nhân | Chăm sóc răng miệng | Kem đánh răng,cham-soc-ca-nhan | cham-soc-ca-nhan/cham-soc-rang-mieng | cham-soc-ca-nhan/kem-danh-rang,True,True,70,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/sensodyne-gentle-whitening-100g-kem-danh-rang-lam-trang-rang-16895.html,cham-soc-ca-nhan,100
174,00006326,XỊT CHỐNG MUỖI CHO GIA ĐÌNH HƯƠNG OẢI HƯƠNG REMOS LAVENDER ROHTO 150ML,Xịt chống muỗi Remos hương Lavender xua muỗi suốt 10 giờ (150ml),cham-soc-ca-nhan/remos-lavender-150ml-16919.html,70000.0,Chai,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_02433_4fdf87414f.jpg,"Ethanol , Diethyltoluamide 15%",,Remos,Chai,Chăm sóc cá nhân | Đồ dùng gia đình | Chống muỗi & côn trùng,cham-soc-ca-nhan | cham-soc-ca-nhan/do-dung-gia-dinh | cham-soc-ca-nhan/chong-muoi-con-trung,True,True,70,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/remos-lavender-150ml-16919.html,cham-soc-ca-nhan,100
175,00004483,NƯỚC SÚC MIỆNG BẠC HÀ LISTERINE COOLMINT 250ML,"Nước súc miệng Listerine Cool Mint bảo vệ khoang miệng suốt 24h khỏi vi khuẩn hôi miệng, mảng bám, viêm nướu (250ml)",cham-soc-ca-nhan/listerine-cool-mint-250ml-nuoc-suc-mieng-17139.html,70000.0,Chai,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_07463_fae24ba11f.png,"Water , Alcohol , Sorbitol , Poloxamer 407 , Benzoic Acid , Sodium saccharin , Eucalyptol , Thymol , Menthol , Sodium benzoate , Tá dược vừa đủ , Methyl Salicylat , Flavor ",,Listerine,Chai,Chăm sóc cá nhân | Chăm sóc răng miệng | Nước súc miệng,cham-soc-ca-nhan | cham-soc-ca-nhan/cham-soc-rang-mieng | cham-soc-ca-nhan/nuoc-suc-mieng,True,True,70,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/listerine-cool-mint-250ml-nuoc-suc-mieng-17139.html,cham-soc-ca-nhan,100
176,00004283,DUNG DỊCH VỆ SINH PHỤ NỮ LACTACYD SOFT AND SILKY LÀM SẠCH VÀ DƯỠNG ẨM 250ML,Dung dịch vệ sinh phụ nữ Lactacyd Soft and Silky làm sạch và dưỡng ẩm (250ml),cham-soc-ca-nhan/lactacyd-softsilky-250ml-17153.html,88000.0,Chai,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09113_878641da39.jpg,"Water , Vitamin E , Collagen , Magnesium Laureth Sulphate , Lactic Acid , Perfume , Disodium Laureth Sulfate ",Dung dịch,Lactacyd,Chai,Chăm sóc cá nhân | Vệ sinh cá nhân | Dung dịch vệ sinh phụ nữ,cham-soc-ca-nhan | cham-soc-ca-nhan/ve-sinh-ca-nhan | cham-soc-ca-nhan/dung-dich-ve-sinh-phu-nu,True,True,70,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/lactacyd-softsilky-250ml-17153.html,cham-soc-ca-nhan,100
177,00004275,"SỮA TẮM GỘI CHO BÉ LACTACYD BABY GIẢM RÔM SẢY, HĂM KẼ 250ML","Sữa tắm gội cho bé Lactacyd Baby giảm rôm sảy, hăm kẽ (250ml)",cham-soc-ca-nhan/lactacyd-bb-250ml-sanofi-lo-17158.html,98000.0,Chai,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00004275_lactacyd_bb_250ml_sanofi_lo_3437_62c6_large_b2049ce3cc.JPG,"Lactoserum atomisat 0.93 , Acid lactic 1.0 , Tá dược vừa đủ  ",Dung dịch,Lactacyd,Chai,Chăm sóc cá nhân | Đồ dùng gia đình | Đồ dùng cho bé,cham-soc-ca-nhan | cham-soc-ca-nhan/do-dung-gia-dinh | cham-soc-ca-nhan/do-dung-cho-be,True,True,70,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/lactacyd-bb-250ml-sanofi-lo-17158.html,cham-soc-ca-nhan,100
178,00002674,GEL BÔI TRƠN DUREX PLAY CLASSIC 50ML,Gel bôi trơn Durex Play Classic giảm triệu chứng khô âm đạo khi quan hệ (50ml),cham-soc-ca-nhan/durex-play-50ml-17343.html,90000.0,Chai,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08248_8703ce826a.jpg,"Aloe vera , Sodium hydroxide , Acid benzoic , Propylene glycol , Nước tinh khiết , Glycerin , Citric Acid , Hydroxyethyl cellulose , Xanthan gum ",,Durex,Chai,Chăm sóc cá nhân | Hỗ trợ tình dục | Gel bôi trơn,cham-soc-ca-nhan | cham-soc-ca-nhan/ho-tro-tinh-duc | cham-soc-ca-nhan/gel-boi-tron,True,True,70,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/durex-play-50ml-17343.html,cham-soc-ca-nhan,100
179,00002672,BCS KÉO DÀI THỜI GIAN DUREX PERFORMA HỘP 3 CÁI,"Bao cao su Durex Performa chứa nhiều gel làm mát, kéo dài thời gian quan hệ (3 cái)",cham-soc-ca-nhan/durex-performa-3s-17344.html,72000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00002672_durex_performa_3s_4130_62b5_large_8f866e4abb.jpg,Cao su thiên nhiên ,,Durex,Hộp 3 Cái,Chăm sóc cá nhân | Hỗ trợ tình dục | Bao cao su,cham-soc-ca-nhan | cham-soc-ca-nhan/ho-tro-tinh-duc | cham-soc-ca-nhan/bao-cao-su,True,True,70,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/durex-performa-3s-17344.html,cham-soc-ca-nhan,100
180,00002669,BCS ÔM SÁT DUREX KINGTEX HỘP 3 CÁI,"Bao cao su Durex Kingtex ôm sát, vừa vặn (49mm - 3 cái)",cham-soc-ca-nhan/durex-kingtex-3s-17347.html,41000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00002669_durex_kingtex_3s_9509_62af_large_d17e8932c3.JPG,Cao su thiên nhiên ,,Durex,Hộp 3 Cái,Chăm sóc cá nhân | Hỗ trợ tình dục | Bao cao su,cham-soc-ca-nhan | cham-soc-ca-nhan/ho-tro-tinh-duc | cham-soc-ca-nhan/bao-cao-su,True,True,70,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/durex-kingtex-3s-17347.html,cham-soc-ca-nhan,100
181,00002167,"DUNG DỊCH VỆ SINH PHỤ NỮ DẠ HƯƠNG HƯƠNG LAVENDER VỆ SINH NHẸ NHÀNG, GIỮ CÂN BẰNG PH 100ML","Dung dịch vệ sinh phụ nữ Dạ Hương hương Lavender vệ sinh nhẹ nhàng, giữ cân bằng pH (100ml)",cham-soc-ca-nhan/da-huong-lavender-100ml-17416.html,39000.0,Chai,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00002167_da_huong_lavender_100ml_8636_5cfd_large_1fb1d68049.JPG,"NaCl , Lô hội , Menthol , Thymol , Acid lactic , Vitamin E , Hương liệu ",,Hoa Linh,Chai,Chăm sóc cá nhân | Vệ sinh cá nhân | Dung dịch vệ sinh phụ nữ,cham-soc-ca-nhan | cham-soc-ca-nhan/ve-sinh-ca-nhan | cham-soc-ca-nhan/dung-dich-ve-sinh-phu-nu,True,True,70,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/da-huong-lavender-100ml-17416.html,cham-soc-ca-nhan,100
182,00016689,BĂNG VỆ SINH HÀNG NGÀY DIANA SENSI COOL FRESH 20 MIẾNG,Băng vệ sinh hàng ngày Diana Sensi Cool Fresh Unicharm (20 miếng),cham-soc-ca-nhan/bang-ve-sinh-diana-hang-ngay-sensi-cool-fresh-20-mieng-17923.html,19000.0,Bịch,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00016689_bang_ve_sinh_diana_hang_ngay_sensi_cool_fresh_20_mieng_3572_62bd_large_9df95ab096.jpg,"vải không dệt trắng , Cellulose , Giấy , Silicon , Polymer , Tinh dầu bạc hà , PE , Hạt siêu thấm , Leadtape ",,Unicharm,Bịch,Chăm sóc cá nhân | Vệ sinh cá nhân | Băng vệ sinh,cham-soc-ca-nhan | cham-soc-ca-nhan/ve-sinh-ca-nhan | cham-soc-ca-nhan/bang-ve-sinh,True,True,70,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/bang-ve-sinh-diana-hang-ngay-sensi-cool-fresh-20-mieng-17923.html,cham-soc-ca-nhan,100
183,00016688,BĂNG VỆ SINH SIÊU MỎNG CÁNH DIANA SENSI COOL FRESH 8 MIẾNG,Băng vệ sinh Diana Sensi Cool Fresh 23cm Unicharm siêu mỏng cánh (8 miếng),cham-soc-ca-nhan/bang-ve-sinh-diana-sensi-cool-fresh-sieu-mong-canh-23cm-8-mieng-17924.html,21000.0,Bịch,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/sieu_mong_canh_c98f1efb50.jpg,Latex ,,Diana,Bịch,Chăm sóc cá nhân | Vệ sinh cá nhân | Băng vệ sinh,cham-soc-ca-nhan | cham-soc-ca-nhan/ve-sinh-ca-nhan | cham-soc-ca-nhan/bang-ve-sinh,True,True,70,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/bang-ve-sinh-diana-sensi-cool-fresh-sieu-mong-canh-23cm-8-mieng-17924.html,cham-soc-ca-nhan,100
184,00018122,NƯỚC SÚC MIỆNG DR.MUỐI SỨC SỐNG MỚI 500ML,Nước súc miệng Dr. Muối giảm nguy cơ các bệnh về răng miệng (500ml),cham-soc-ca-nhan/drmuoi-ssm-500ml-nuoc-suc-mieng-19450.html,15000.0,Chai,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00018122_drmuoi_ssm_500ml_nuoc_suc_mieng_5975_62af_large_6df8cafceb.jpg,"Natri clorid 4.5, Methyl Hydroxybenzoate , Nước tinh khiết ",,DR.MUỐI,Chai,Chăm sóc cá nhân | Chăm sóc răng miệng | Nước súc miệng,cham-soc-ca-nhan | cham-soc-ca-nhan/cham-soc-rang-mieng | cham-soc-ca-nhan/nuoc-suc-mieng,True,True,70,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/drmuoi-ssm-500ml-nuoc-suc-mieng-19450.html,cham-soc-ca-nhan,100
185,00018206,"KEM BÔI CHỐNG HĂM TÃ BEPANTHEN BALM BAYER DƯỠNG ẨM, GIẢM KÍCH ỨNG 30G","Kem bôi chống hăm tã Bepanthen Balm Bayer dưỡng ẩm, giảm kích ứng (30g)",cham-soc-ca-nhan/bepanthen-balm-bayer-30g-19534.html,72000.0,Tuýp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00018206_bepanthen_balm_bayer_30g_3395_5d10_large_ce13b0e44f.JPG,"Lanolin , Nước (aqua) , Paraffinum Liquidum , Petrolatum , Panthenol , Glycerin , Lanolin alcohol , Cetyl alcohol , Cera alba , Stearyl alcohol , Oleate , Ozokerite , Paraffiinum liduidum , Prunus anygdalus dulcis oil ",Dạng kem,Bayer,Tuýp,Chăm sóc cá nhân | Đồ dùng gia đình | Đồ dùng cho bé,cham-soc-ca-nhan | cham-soc-ca-nhan/do-dung-gia-dinh | cham-soc-ca-nhan/do-dung-cho-be,True,True,70,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/bepanthen-balm-bayer-30g-19534.html,cham-soc-ca-nhan,100
186,00020776,NƯỚC SÚC MIỆNG HƯƠNG CHANH DR. MUỐI SỨC SỐNG MỚI 500ML,Nước súc miệng Dr. Muối hương vỏ chanh làm giảm nguy cơ các bệnh về răng miệng (500ml),cham-soc-ca-nhan/drmuoi-ssm-500ml-nuoc-suc-mieng-huong-chanh-21137.html,19000.0,Chai,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/IMG_3834_369397e02e.jpg,"Magie clorua , Canxi clorua , Kali clorua ",,DR.MUỐI,Chai,Chăm sóc cá nhân | Chăm sóc răng miệng | Nước súc miệng,cham-soc-ca-nhan | cham-soc-ca-nhan/cham-soc-rang-mieng | cham-soc-ca-nhan/nuoc-suc-mieng,True,True,70,1.8398906,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/drmuoi-ssm-500ml-nuoc-suc-mieng-huong-chanh-21137.html,cham-soc-ca-nhan,100
187,00021579,KẸO NGẬM HO KHÔNG ĐƯỜNG CHANH BẠC HÀ RICOLA LEMON MINT 15G,Kẹo Ngậm Ho Không Đường Chanh Bạc Hà Ricola Lemon Mint (17.5g),cham-soc-ca-nhan/ricola-lemon-mint-sugar-free-175g-21935.html,21000.0,Gói,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08201_feb75e03e5.jpg,"Menthol 1.1mg, Aspartame , Citric Acid , Isomalt , Beta carotene , Extract Of Lemon Balm , Ricola'S Herb Mixture , Natural Flavors , Vitamin C ",,Ricola,Gói,Chăm sóc cá nhân | Thực phẩm - Đồ uống | Kẹo cứng,cham-soc-ca-nhan | cham-soc-ca-nhan/thuc-pham-do-uong | cham-soc-ca-nhan/keo-cung,True,True,70,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/ricola-lemon-mint-sugar-free-175g-21935.html,cham-soc-ca-nhan,100
188,00022051,BÔNG TẨY TRANG MIẾNG TRÒN JOMI GÓI 120 MIẾNG,"Bông tẩy trang Jomi Cotton Pads siêu thấm, siêu mịn (120 miếng)",cham-soc-ca-nhan/bong-tay-trang-jomi-120-mieng-22393.html,29500.0,Bịch,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/IMG_5204_421b7748d3.jpg,Cotton 100%,,Jomi,Bịch,Chăm sóc cá nhân | Vệ sinh cá nhân,cham-soc-ca-nhan | cham-soc-ca-nhan/ve-sinh-ca-nhan,True,True,70,1.8339823000000002,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/bong-tay-trang-jomi-120-mieng-22393.html,cham-soc-ca-nhan,100
189,00022447,ĐƯỜNG ĂN KIÊNG ASPAMIC DOMESCO 50 GÓI,Đường Ăn Kiêng Aspamic Domesco (50 gói),cham-soc-ca-nhan/duong-an-kieng-aspamic-domesco-50-goi-22778.html,27000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00022447_duong_an_kieng_aspamic_domesco_50_goi_8842_62b6_large_d5233fb3cb.jpg,"Aspartam 35mg, Lactose , Chất làm dày (E1201) , Chất chống đông vón (E551 ) ",,Domesco,Hộp 50 gói,Chăm sóc cá nhân | Thực phẩm - Đồ uống | Đường ăn kiêng,cham-soc-ca-nhan | cham-soc-ca-nhan/thuc-pham-do-uong | cham-soc-ca-nhan/duong-an-kieng,True,True,70,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/duong-an-kieng-aspamic-domesco-50-goi-22778.html,cham-soc-ca-nhan,100
190,00022682,"DUNG DỊCH VỆ SINH PHỤ NỮ SHEMA LÁ ĐÔI MÀU HỒNG GIÚP LÀM SẠCH, NGĂN NGỪA VI KHUẨN 100ML","Dung dịch vệ sinh phụ nữ Shema lá đôi màu hồng giúp làm sạch, ngăn ngừa vi khuẩn (100ml)",cham-soc-ca-nhan/shema-la-doi-mau-hong-100ml-huong-nong-nan-23005.html,28000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09047_3f1e07f885.jpg,"Cúc hoa , Trà xanh , Bạc hà , Lô hội , Nước tinh khiết , Sodium lauryl sulfate , Sodium Chloride , Glycerin , Cocamidopropyl betaine , Butylene glycol , DL-alpha tocopheryl acetate , L-menthol , Ethanol , Tinh dầu tràm , propylen glycol , Lá trầu không , Cetomacrogol , Propyl - 4 - hydroxybenzoat , Methyl - 4 - hydroxybenzoat , Disodium edetase , Laureth - 10 , Cocamide - MEA , Glycol Stearate , Hương liệu , Citric acid monohydrate ",,Shema,Hộp,Chăm sóc cá nhân | Vệ sinh cá nhân | Dung dịch vệ sinh phụ nữ,cham-soc-ca-nhan | cham-soc-ca-nhan/ve-sinh-ca-nhan | cham-soc-ca-nhan/dung-dich-ve-sinh-phu-nu,True,True,70,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/shema-la-doi-mau-hong-100ml-huong-nong-nan-23005.html,cham-soc-ca-nhan,100
191,00028280,KẸO CHANH MUỐI VỊ BẠC HÀ HIMALAYA HỘP 12 GÓI X 15G,Kẹo Chanh Muối Vị Bạc Hà Himalaya (12 gói x 15g),cham-soc-ca-nhan/keo-chanh-muoi-himalaya-vi-bac-ha-hop-12-goi-x-15g-28579.html,90000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00028280_keo_chanh_muoi_himalaya_vi_bac_ha_hop_12_goi_x_15g_9756_62b2_large_9655bd5115.jpg,"Đường sucrose , Siro glucose , Acid citric , Bạc hà , Chanh , Hương tự nhiên , Muối Himalaya ",,Himalaya,Hộp 12 gói,Chăm sóc cá nhân | Thực phẩm - Đồ uống | Kẹo cứng,cham-soc-ca-nhan | cham-soc-ca-nhan/thuc-pham-do-uong | cham-soc-ca-nhan/keo-cung,True,True,70,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/keo-chanh-muoi-himalaya-vi-bac-ha-hop-12-goi-x-15g-28579.html,cham-soc-ca-nhan,100
192,00028356,KẸO NGẬM HO KHÔNG ĐƯỜNG THẢO MỘC RICOLA ORIGINAL HERB 15G,Kẹo Ngậm Ho Không Đường Thảo Mộc Ricola Original Herb (17.5g),cham-soc-ca-nhan/keo-ngam-ho-khong-duong-ricola-original-herb-thao-moc-tu-nhien-175g-28661.html,21000.0,Gói,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08205_5e928715e5.jpg,"Chất tạo ngọt tự nhiên  , Chất tạo màu tổng hợp  , Hương tự nhiên  ",,Ricola,Gói,Chăm sóc cá nhân | Thực phẩm - Đồ uống | Kẹo cứng,cham-soc-ca-nhan | cham-soc-ca-nhan/thuc-pham-do-uong | cham-soc-ca-nhan/keo-cung,True,True,70,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/keo-ngam-ho-khong-duong-ricola-original-herb-thao-moc-tu-nhien-175g-28661.html,cham-soc-ca-nhan,100
193,00028459,TĂM CHỈ KẼ RĂNG OKAMURA GÓI 50 CÂY,Tăm chỉ kẽ răng Okamura làm sạch mảng bám thức ăn dư thừa trong kẽ răng (50 cây) ,cham-soc-ca-nhan/tam-chi-ke-rang-okamura-50-cay-28761.html,21000.0,Gói,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00028459_tam_chi_ke_rang_okamura_50_cay_2567_62b5_large_632534faca.jpg,"Polyester  , Nhựa Hips  ",,Okamura,Gói,Chăm sóc cá nhân | Chăm sóc răng miệng | Chỉ nha khoa,cham-soc-ca-nhan | cham-soc-ca-nhan/cham-soc-rang-mieng | cham-soc-ca-nhan/chi-nha-khoa,True,True,70,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/tam-chi-ke-rang-okamura-50-cay-28761.html,cham-soc-ca-nhan,100
194,00029268,KẸO NGẬM HO KHÔNG ĐƯỜNG CHANH BẠC HÀ RICOLA LEMON MINT 40G,Kẹo Ngậm Ho Không Đường Chanh Bạc Hà Ricola Lemon Mint (40g),cham-soc-ca-nhan/keo-ngam-ho-khong-duong-ricola-lemon-mint-chanh-bac-ha-40g-29534.html,40000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_03174_27c88422ea.jpg,"Isomalt , Chiết xuất hỗn hợp thảo mộc Ricola , Hương tự nhiên , Aspartame , Acesulfame potassium , Chất tạo màu tổng hợp , Chiết xuất tinh dầu chanh ",,Ricola,Hộp,Chăm sóc cá nhân | Thực phẩm - Đồ uống | Kẹo cứng,cham-soc-ca-nhan | cham-soc-ca-nhan/thuc-pham-do-uong | cham-soc-ca-nhan/keo-cung,True,True,70,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/keo-ngam-ho-khong-duong-ricola-lemon-mint-chanh-bac-ha-40g-29534.html,cham-soc-ca-nhan,100
195,00029563,TĂM BÔNG THÂN NHỰA 1 ĐẦU TRÒN 1 ĐẦU XOẮN NIVA TÚI ZIP 100 QUE AZ2,"Tăm bông Niva AZ2 túi zipper 1 đầu tròn 1 đầu xoắn hỗ trợ vệ sinh tai, mũi, vết thương (100 que)",cham-soc-ca-nhan/tam-bong-niva-tui-zipper-100-que-nhua-az2-29827.html,9500.0,Túi,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/IMG_5264_731dc63c26.jpg,"Que bông từ nhựa nguyên sinh , Bông tự nhiên ",,Niva,Túi,Chăm sóc cá nhân | Vệ sinh cá nhân | Vệ sinh tai,cham-soc-ca-nhan | cham-soc-ca-nhan/ve-sinh-ca-nhan | cham-soc-ca-nhan/ve-sinh-tai,True,True,70,1.8588827,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/tam-bong-niva-tui-zipper-100-que-nhua-az2-29827.html,cham-soc-ca-nhan,100
196,00029564,TĂM BÔNG THÂN NHỰA 1 ĐẦU TRÒN 1 ĐẦU XOẮN NIVA TÚI ZIP 200 QUE AZ3,"Tăm bông thân nhựa Niva AZ3 túi zip 1 đầu tròn 1 đầu xoắn vệ sinh tai, mũi, vết thương (200 que)",cham-soc-ca-nhan/tam-bong-niva-tui-zipper-200-que-nhua-az3-29828.html,15500.0,Túi,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00029564_tam_bong_niva_tui_zipper_200_que_nhua_az3_9065_62af_large_693c689b42.JPG,"Que bông từ nhựa nguyên sinh , Bông tự nhiên ",,Niva,Túi,Chăm sóc cá nhân | Vệ sinh cá nhân | Vệ sinh tai,cham-soc-ca-nhan | cham-soc-ca-nhan/ve-sinh-ca-nhan | cham-soc-ca-nhan/ve-sinh-tai,True,True,70,1.8486168,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/tam-bong-niva-tui-zipper-200-que-nhua-az3-29828.html,cham-soc-ca-nhan,100
197,00029568,TĂM BÔNG THÂN GIẤY 1 ĐẦU TRÒN 1 ĐẦU XOẮN NIVA TÚI ZIP 100 QUE AZP2,"Tăm bông Niva AZP2 Paper Cotton Buds túi zip 1 đầu tròn 1 đầu xoắn vệ sinh tai, mũi, vết thương (100 que)",cham-soc-ca-nhan/tam-bong-niva-tui-zipper-100-que-giay-azp2-29832.html,16500.0,Túi,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00029568_tam_bong_niva_tui_zipper_100_que_giay_azp2_7798_62b3_large_7a917e6e3f.jpg,"Que bông từ giấy tự nhiên , Bông tự nhiên ",,Niva,Túi,Chăm sóc cá nhân | Vệ sinh cá nhân | Vệ sinh tai,cham-soc-ca-nhan | cham-soc-ca-nhan/ve-sinh-ca-nhan | cham-soc-ca-nhan/ve-sinh-tai,True,True,70,1.8511237999999999,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/tam-bong-niva-tui-zipper-100-que-giay-azp2-29832.html,cham-soc-ca-nhan,100
198,00029569,TĂM BÔNG THÂN GIẤY 1 ĐẦU TRÒN 1 ĐẦU XOẮN NIVA TÚI ZIP 200 QUE AZP3,"Tăm bông Niva AZP3 Paper Cotton Buds túi Zip 1 đầu tròn 1 đầu xoắn vệ sinh tai, mũi, vết thương (200 que)",cham-soc-ca-nhan/tam-bong-niva-tui-zipper-200-que-giay-azp3-29833.html,24000.0,Túi,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00029569_tam_bong_niva_tui_zipper_200_que_giay_azp3_6177_62bd_large_856e603bbd.jpg,"Bông tự nhiên , Que bông từ giấy tự nhiên ",,Niva,Túi,Chăm sóc cá nhân | Vệ sinh cá nhân | Vệ sinh tai,cham-soc-ca-nhan | cham-soc-ca-nhan/ve-sinh-ca-nhan | cham-soc-ca-nhan/ve-sinh-tai,True,True,70,1.8434023,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/tam-bong-niva-tui-zipper-200-que-giay-azp3-29833.html,cham-soc-ca-nhan,100
